Entry	Entry Name
P0DKU4	PA2B2_NAJNG
P0DKV8	APOC2_ATEGE
P0DKX1	PA2N_DABRR
P0DKZ1	CKR1C_CONRO
P0DL23	SCXS_TITPA
P0DL24	SCXT_TITPA
P0DL59	PM2A_PHLSP
P0DM37	PSBY_THEVL
P0DM46	VM3A_MICCO
P0DM53	LECG_BOTAT
P0DM61	VMPA4_LOXLA
P0DM62	VMPA5_LOXGA
P0DMA7	APO1B_CHLPG
P0DMG8	OXLA_BOTCO
P0DMG9	OXLA_BOTFO
P0DMH0	PA2A_BOTFO
P0DMH6	VSP_BOTFO
P0DMK0	PA2H2_BOTMT
P0DMM6	SLA_TROWA
P0DMM7	SLB_TROWA
P0DMV6	3SA12_DABRR
P0DMX3	ACTP_ENTQU
P0DMX4	ACTP_STIME
P0DN03	K1B9D_ANEVI
P0DN05	K1BBA_ANEVI
P0DN19	VKTF_ANEVI
P0DN20	VKTG_ANEVI
P0DN66	ACTP1_TERAN
P0DN67	ACTP1_TERSU
P0DPE5	CJ1C1_EPIJA
P0DPG7	TX35A_PHORI
P0DPT2	CA1B_CONCT
P0DPT8	PA22_SCODE
P0DPU5	VA546_SCODE
P0DPU6	TX14B_SCODE
P0DQU2	AMPE_GLOBL
P0DQY2	TUL2_POLNO
P0DSO7	SOR_SPOSM
P0DTB7	VM2A_CROAT
P0DTB8	SCX38_CENMA
P0DUG3	CRAS2_URTCR
P0DUJ9	HBB_POTCF
P0DUK4	PLIGB_CRODU
P0DUP0	PA2H1_BOTDP
P0DUW6	JTXU1_CYACP
P0DV02	VKT2L_RADCR
P0DV07	VT2K_RADCR
P0DV30	SCXT2_MESMA
P0DW30	VM2_METMX
P0DW31	SCXE_TITPA
P0DW32	ARRB_CHRAT
P0DW83	O16A_CONFU
P0DX20	CA1C_CONLI
P0DX57	TX2_BUTLE
P0DX58	TX3_BUTLE
P0DX59	TX4_BUTLE
P0DX63	GLYR_TITSE
P10489	TBA_LEPSE
P10595	INV3_YEASX
P10597	INV5_YEASX
P10707	CB2D_SOLLC
P10737	VA53_DOLMA
P10817	CX6A2_RAT
P10846	IAA3_WHEAT
P10994	ACTS_PLEWA
P11148	COL_CHICK
P11149	COL_SQUAC
P11292	DPOL_WHV6
P11389	APCD_MASLA
P11419	SODM_DESDE
P11547	ELN_SHEEP
P11578	ITAM_CAVPO
P11600	GLNA_DUNSA
P11682	APOB_CHICK
P11727	OTCC_PSEPU
P11778	MYH7_PAPHA
P11804	GSHR_SPISP
P11887	2ENR_CLOTY
P11897	POLG_PVYYO
P12037	NFH_PIG
P12227	RPOC2_PEA
P12245	CRP_PLEPL
P12247	CO3_RABIT
P12264	EPB41_CHICK
P12327	CB21_EUGGR
P12484	REV_HV1J3
P12485	REV_HV1BN
P12500	POL_SIVV2
P12501	POL_SIVV3
P12659	HCYA_ENTDO
P12723	R1AB_IBVK
P12794	BIP_PLAFA
P12801	FIBA_ANAPL
P13019	BLMH_RABIT
P13062	PHNS_DESMU
P13064	PHSS_DESNO
P13066	PHSL_DESNO
P13152	GLHA1_ONCKE
P13216	ADX_CHICK
P13281	H2BS1_ECHES
P13392	MYSP_DIRIM
P13490	LDHB_RABIT
P13499	GLN1B_RHOCA
P13502	SYI_KLEAE
P13570	BFR_NITWI
P13636	PEPA_URSTH
P13665	EN16_STRPU
P13672	POLG_HAVLC
P13820	MSP1_PLAFN
P13827	MSP1_PLAFD
P13858	THEM_MALCI
P13919	CVCB_PEA
P14143	ACHA_NAJNA
P14144	ACHA_NATTE
P14155	NCAP_SENDH
P14233	TGA1B_TOBAC
P14332	6PGD_PIG
P14339	POLG_DEN23
P14379	ICP22_HHV2
P14400	ENP1_TETCF
P14401	ENP2_TETCF
P14405	XYLA_STRVN
P14442	FIBA_BUBBU
P14465	FIBB_ANTAM
P14466	FIBB_BISBO
P14467	FIBB_BUBBU
P14472	FIBB_HYLLA
P14474	FIBB_MANLE
P14475	FIBB_MUNMU
P14476	FIBB_ODOHE
P14477	FIBB_PIG
P14479	FIBB_RANTA
P14481	FIBB_SYNCA
P14538	FIBB_ELEMA
P14539	FIBB_TAPTE
P14564	RPOC2_NOSCO
P14584	CB21_RAPSA
P14594	LEGB_PEA
P14636	GLNA3_LUPAN
P14730	WFD18_RAT
P14839	HXB6_CHICK
P14885	GELS_XENLA
P14952	TRPG_ACETH
P15305	DYHC_ONCMY
P15326	IAMY_COILA
P15329	GUNX_ACETH
P15349	RPO1N_HALMO
P15438	GLUC_AQUCT
P15714	LP61_EIMTE
P15835	TAT_HV2D2
P15868	H1_PSAMI
P15904	POR_AVESA
P15984	PERX_WHEAT
P16005	ACHB_CHICK
P16078	LEGB2_VICFA
P16079	LEGB6_VICFA
P16080	LEGB7_VICFA
P16117	RPC1_BP434
P16147	PERX_LUPPO
P16312	PEPT1_DERMI
P16357	CYB_DIPPA
P16358	CYB_DIPHE
P16359	CYB_DIPCA
P16362	CYB_POMSU
P16363	CYB_GARIS
P16364	CYB_CORME
P16366	CYB_HYPNI
P16367	CYB_JULRE
P16405	ORA_PLAFN
P16873	PBP2_NEIFL
P16890	H2BL4_STRPU
P16938	TERL_BPLP7
P17092	RR17_PEA
P17165	APOB_RABIT
P17319	H32_TETBO
P17517	POLS_RRV2
P17604	ATPO_PEA
P17841	SLSG4_BRAOL
P18270	8512_TRYCR
P18271	8513_TRYCR
P18345	GE_EHV4
P18457	R1AB_CVPFS
P18515	RARB_NOTVI
P18602	ACT3_ARTSX
P18647	APOA1_ERYPA
P18692	VSPCE_CERVI
P18699	TBB_LYMST
P18700	TBB_STRPU
P18756	ETS1B_XENLA
P18813	MALK_KLEAE
P18822	CYC_TRYBB
P18842	LSHB_CANLF
P18856	CAF1_EPHMU
P18877	HEMA_INBFU
P18878	HEMA_INBIB
P18879	HEMA_INBNA
P18979	HBA1_SAAHA
P18980	HBA2_SAAHA
P18997	PA2B_GLOHA
P18999	PA2_DABSI
P19010	VITB1_XENLA
P19011	VITB2_XENLA
P19054	PSBK_THEVL
P19094	CRP_MUSCA
P19118	TPIS_NICPL
P19122	LALBA_MACGI
P19135	PER2_CUCSA
P19149	XYLA_STRS8
P19209	SMS_MYXGL
P19325	Z_LYCVT
P19326	Z_LYCVP
P19401	M12_STRPY
P19452	HUTG_KLEAE
P19618	NCPR_SALTR
P19621	NEP_PIG
P19662	UDP_LACRH
P19680	KPYK_SPICI
P19723	POLG_PRSVP
P19724	POLG_PRSVW
P19748	MCE_SHEVK
P19837	SPD1_TRICX
P19943	RLA2_RABIT
P19998	EDN3_RABIT
P20015	PRTT_PARAQ
P20077	THS2_ARAHY
P20137	GST5_CHICK
P20147	HSP90_PLAFP
P20161	DHSU_CHLTI
P20177	POLG_CYVV
P20235	POLG_WMV2A
P20260	PA2C_PSEPO
P20304	IDHC_PIG
P20364	TBB1_DAUCA
P20416	VMXBN_BOTJA
P20593	MX_PERFL
P20622	NIFK_METTL
P20623	NIFH_RHILE
P20655	RIPS_MOMCO
P20737	A2M_HOMAM
P20738	A2M_PACLE
P20739	OVOS_ANAPL
P20765	IGLL1_MUSSP
P20803	ACP_ANAVA
P20846	IOVO_VULGR
P20903	CISY_STRHY
P20972	PGK_METBR
P21239	RUB1_BRANA
P21294	POLG_PVYCH
P21381	THPA_THADA
P21444	ENV_FLVC1
P21523	HLOX2_HIRME
P21624	UTS1_PLAFE
P21776	LYSC_PSEPE
P21780	SMS2_PLAFE
P21790	PA21_MICNI
P21791	PA22_MICNI
P21792	PA23_MICNI
P21847	ALBU_AQUCT
P21857	UTS2_PLAFE
P21864	ISPH_PSEFL
P21933	ATPB_STRDO
P22067	ATP6_NAEFO
P22177	PCNA_SOYBN
P22302	SODF_NICPL
P22357	SF18_HELAN
P22416	GST_SERMA
P22508	FBRL_PHYPO
P22601	POLG_PVYC
P22602	POLG_PVYO
P22624	MAP2_METFE
P22657	RDRP_PVSP
P22658	HOXF_RHOOP
P22659	HOXU_RHOOP
P22660	HOXY_RHOOP
P22661	HOXH_RHOOP
P22779	CP2AX_BOVIN
P22799	SODM_RAOPL
P22948	MCRA_METTE
P22949	MCRB_METTE
P22950	MCRG_METTE
P22975	H1L_SPISO
P22989	LDHB_HORVU
P23042	CD1B_RABIT
P23068	HB2L_CHICK
P23281	AROA2_TOBAC
P23334	MCE_SWPVK
P23417	SODC_AQUCT
P23473	CHLY_PARTH
P23666	GUN2_PERAE
P23681	HXB8_CHICK
P23725	PUTA_KLEPN
P23730	IFEA_ASCSU
P23745	MSP9_PLAFG
P23746	MSP9_PLAFF
P24016	OMPA_CITFR
P24075	SYA_RHILV
P24163	G3P_KLEAE
P24164	G3P_KLEPN
P24166	G3P_SERMA
P24261	SCRK_SALTH
P24262	SCRY_SALTH
P24296	NLTP1_WHEAT
P24340	HXD9_CHICK
P24341	HXD10_CHICK
P24477	RIP2_DIACA
P24548	PGLR_OENOR
P24601	METB_HERAU
P24644	PA21_CALBG
P24645	PA22_CALBG
P24748	G3P_CITFR
P24750	G3P_ATLHE
P24751	G3P_PSEVU
P24753	G3P_SEROD
P24754	OMPA_ATLHE
P24755	OMPA_SEROD
P25012	CCNB2_SOYBN
P25013	GLPK_STRGR
P25211	NFYB_XENLA
P25229	CAZA1_XENLA
P25242	POLG_SUMVS
P25251	CYSP4_BRANA
P25430	BDNF_RAJCL
P25431	BDNF_MACLB
P25436	NTF4_MACLB
P25915	FRIH_RABIT
P26142	HEMA_I82A2
P26144	RDRP_I82A2
P26146	PB2_I82A2
P26147	M1_I82A2
P26148	NS1_I82A2
P26249	NIFH_ENTAG
P26268	ODPT_ASCSU
P26627	R1AB_CVMJD
P26799	SAHH_STRFR
P26830	AHPC_FERAY
P26965	ATPA_BRYMA
P27063	RBL_CAPAN
P27067	RBL_VIGUU
P27081	ADT2_SOLTU
P27086	MTA_COLVI
P27087	MTB_COLVI
P27118	DCOR_CHICK
P27174	FTSW_LACLC
P27328	RDRP_LSV
P27560	RIP3_SAPOF
P27561	RIP4_SAPOF
P27582	FABG6_BRANA
P27673	TNNI3_CHICK
P27758	NDHH_SECCE
P27868	ILVB_ARTPT
P27879	HSP11_MEDSA
P27890	HSP83_LEIDO
P27950	NDK_GINCI
P28089	WNT1_EVATR
P28090	WNT3_EVATR
P28091	WNT6_EVATR
P28092	WNT7_EVATR
P28093	WNT8_EVATR
P28094	WNT1_STRPU
P28095	WNT2_STRPU
P28097	WNT6_STRPU
P28098	WNT7_STRPU
P28100	WNT1_ALOVU
P28101	WNT3A_ALOVU
P28102	WNT3B_ALOVU
P28104	WNT5B_ALOVU
P28105	WNT7A_ALOVU
P28106	WNT7B_ALOVU
P28107	WNT9_ALOVU
P28108	WNT4_ANSCE
P28110	WNT7A_ANSCE
P28111	WNT7B_ANSCE
P28112	WNT10_EPTST
P28113	WNT1_PLESK
P28115	WNT4_EPTST
P28116	WNT4_PLESK
P28118	WNT5B_PLESK
P28119	WNT51_EPTST
P28120	WNT52_EPTST
P28121	WNT53_EPTST
P28122	WNT71_EPTST
P28123	WNT72_EPTST
P28124	WNT9_EPTST
P28125	WNT3A_MELGA
P28126	WNT3B_MELGA
P28127	WNT4_MELGA
P28128	WNT5A_MELGA
P28129	WNT7A_MELGA
P28130	WNT7B_MELGA
P28131	WN10A_PLEJO
P28133	WNT3A_PLEJO
P28134	WNT3B_PLEJO
P28135	WNT4_PLEJO
P28136	WNT5B_PLEJO
P28137	WNT6_PLEJO
P28138	WNT7A_PLEJO
P28139	WNT1_PITME
P28140	WNT3A_PITME
P28141	WNT1_SCEOC
P28142	WNT3A_SCEOC
P28143	WNT4_SCEOC
P28144	WNT7B_SCEOC
P28145	WNT6_THUTH
P28146	WNT8_THUTH
P28270	DHE3_ELEEL
P28363	RPA1_EUPOC
P28364	RPB1_EUPOC
P28411	RBL_DRORE
P28429	RBL_LOBSP
P28451	RBL_SARFL
P28524	SODM_HORVU
P28525	GER1_HORVU
P28526	GER2_HORVU
P28551	TBB3_SOYBN
P28567	CDC22_PEA
P28642	PSBK_PEA
P28761	SODM_BRAFL
P28762	SODM_EPTST
P28765	SODM_PALVU
P28766	SODM_APOCL
P28767	SODM_PETMA
P28768	SODM_PIG
P28998	DHE4_CHLSO
P29032	CHIC_POPTR
P29090	BGL3_ASPWE
P29109	OLEO5_BRANA
P29111	OLEO2_BRANA
P29115	CHI1_STROI
P29116	CHI2_STROI
P29134	CH60_ACIFR
P29177	MGMT_BOVIN
P29188	NEUAX_RAT
P29409	PGKH_SPIOL
P29427	SODCP_PICAB
P29428	SODC2_PICAB
P29446	THIO2_DICDI
P29529	OLEO_HELAN
P29556	ABDA_SCHGR
P29562	IF4A1_RABIT
P29630	CYB_POMRU
P29631	CYB_POMTE
P29632	CYB_AMBMA
P29633	CYB_ZARST
P29635	CYB_COLRU
P29638	CYB_BAEIN
P29639	CYB_PITSO
P29640	CYB_PTIPL
P29641	CYB_SCYMA
P29642	CYB_ASTDO
P29655	COX2_AMICA
P29656	COX2_ATRSP
P29657	COX2_GEOSD
P29658	COX2_GOMVA
P29659	COX2_LEPOC
P29660	COX2_MEGAT
P29661	COX2_POLSX
P29662	COX2_SCAPL
P29665	CYB_GEOSD
P29666	CYB_GOMVA
P29668	CYB_MEGAT
P29669	CYB_POLSX
P29670	CYB_POMNI
P29672	CYB_SCAPL
P29700	FETUA_PIG
P30078	CHSY_MALDO
P30107	GSTT1_DROTE
P30161	ACT_COSCS
P30206	SPIKE_IBVU1
P30207	SPIKE_IBVU2
P30208	SPIKE_IBVU3
P30278	CCNB2_MEDSA
P30286	CCNB1_MEDSA
P30350	ADH1_ANAPL
P30353	AL5AP_HORSE
P30354	AL5AP_MACMU
P30356	AL5AP_PIG
P30357	AL5AP_RABIT
P30358	AL5AP_SHEEP
P30370	RABP2_CHICK
P30527	HEM3_YERIN
P30800	A2M_OCTVU
P30833	ACTPA_ACTTE
P30879	PEPC_PIG
P30907	AL3A1_BOVIN
P30918	ASPG_PIG
P30942	PHE1_RHDS2
P31051	ODO2_PSEPU
P31155	METK1_PETCR
P31156	METK2_PETCR
P31165	RK15_PEA
P31180	RBL_BUXSE
P31181	RBL_CAMSI
P31182	RBL_COLHS
P31186	RBL_EUOMA
P31188	RBL_GEUBO
P31190	RBL_ICAMA
P31191	RBL_ILEAQ
P31192	RBL_ILECI
P31193	RBL_MAGLI
P31194	RBL_MALDO
P31195	RBL_MERAN
P31196	RBL_NEMMU
P31198	RBL_RHACA
P31199	RBL_RIBAM
P31200	RBL_ROSDA
P31203	RBL_WEISI
P31233	CH10C_PEA
P31236	CASQ1_CANLF
P31255	UBE1Y_OSPRU
P31283	WN2BB_XENLA
P31284	WNT3_XENLA
P31288	WNT7A_XENLA
P31289	WNT7B_XENLA
P31290	WNT7C_XENLA
P31292	WNT10_XENLA
P31426	PAL2_SOLTU
P31514	FST_SHEEP
P31683	ENO_CHLRE
P31686	4CL1_SOYBN
P31756	ALLN_ALLCG
P31817	RDRP_IBDV5
P31874	ILVD_RHOCA
P31959	ILVD_CLOPA
P31960	LEUD_CLOPA
P32005	NEU1_PAPHA
P32185	3HIDH_RABIT
P32427	PCAB_PSEPU
P32441	HMD_METWO
P32646	COX2_VIGUN
P32652	POLG_MDMV
P32750	CHLE_CANLF
P32751	CHLE_MACMU
P32752	CHLE_PIG
P33162	ALR_PSEFL
P33177	NIFD_ANASL
P33437	PRTC2_PORGN
P33489	ABP5_MAIZE
P33528	GLUC_AMICA
P33574	PLMN_PETMA
P33628	TBA_PICAB
P33631	TBB2_ANEPH
P33710	GALA_CANLF
P33716	CMGA_STRCA
P33729	ICAM1_CANLF
P33887	IF2G_RABIT
P33889	AGI_EUPMA
P33969	BACR_HALHM
P33971	BACR_HALHP
P33972	BACR_HALHS
P34030	GYRA_SPICI
P34061	MYF5_COTJA
P34065	PSB5_CHICK
P34103	PK4_DICDI
P34797	G6PI3_CLALE
P34819	BMP7_CANLF
P34860	CYB_AMBTI
P34862	CYB_PLEYO
P34864	CYB_SARCH
P34936	SODC_HORVU
P34989	OPSL_CALJA
P35032	TRY2_SALSA
P35048	TRYP_SIMVI
P35141	KAD_STACA
P35366	PTAFR_MACMU
P35387	CB222_PEA
P35395	PRL_HYPMO
P35422	PHI1_MYTCA
P35450	EFGC_PEA
P35484	DLDH_ACHLA
P35485	ODPA_ACHLA
P35512	PALY_MALDO
P35660	DDL_ANACE
P35764	POLG_LIV31
P35765	POLG_LIVK
P35766	POLG_LIVNO
P35851	PURQ_LACCA
P35853	PUR1_LACCA
P35895	GU03_RAT
P35897	GU38_RAT
P35899	O1571_RAT
P35902	ARYA_PSEPU
P36182	HSP82_TOBAC
P36189	FAS_ANSAN
P36215	SODM_AQUCT
P36230	LECA_IRIHO
P36232	PGKH_SCEFU
P36233	SPRC_RABIT
P36343	GI_CHV1
P36388	SRY_AKOAZ
P36391	SRY_MACFA
P36392	SRY_MELME
P36439	CHLL_POLAC
P36447	RR4_ANTOD
P36451	RR4_BROER
P36454	RR4_DENGI
P36456	RR4_ELEIN
P36459	RR4_FESPR
P36461	RR4_IRIPA
P36464	RR4_LYGSP
P36465	RR4_MELAL
P36466	RR4_MELUN
P36467	RR4_CENLN
P36470	RR4_RHAHU
P36472	RR4_STICA
P36473	RR4_TRARA
P36514	UD2C1_RABIT
P36685	LPPB_HISSO
P36692	AAT_STRGR
P36984	TX22B_PLETR
P36985	TX22C_PLETR
P36986	TX22D_PLETR
P36992	AMBP_PLEPL
P37154	LALBA_FELCA
P37155	LYSC_FELCA
P37273	PSY2_SOLLC
P37357	EL2A_HORSE
P37358	EL2B_HORSE
P37706	RRFC_DAUCA
P37803	CNN1_MELGA
P37823	CHLB_CHLAP
P37824	CHLB_CHLPT
P37843	CHLB_ARAHE
P37844	CHLB_BAZTR
P37845	CHLB_EQUAR
P37847	CHLB_SPIAN
P37848	CHLB_DIPCM
P37849	CHLB_METGY
P37850	CHLB_NEPEX
P37851	CHLB_CLACY
P37852	CHLB_POLCU
P37853	CHLB_PICMA
P37854	CHLB_PLESC
P37855	CHLB_SALAU
P37856	CHLB_SELMO
P37857	CHLB_ZAMFI
P37987	RDRP_CVB
P38027	A1AT_NOTEU
P38028	A1AT1_HORSE
P38030	A1AT3_HORSE
P38031	A1AT4_HORSE
P38440	INHA_SHEEP
P38565	MUCB1_XENLA
P39088	20DD_HETMG
P39091	A1BG_HORSE
P39430	NCPP_KLEAE
P39431	NCPP_ENTCL
P39438	UPPP_AZOBR
P39746	MP2K3_XENLA
P39871	NIA2_MAIZE
P39882	NIA_LOTTE
P39922	MYS3_HYDVU
P40125	CAP1_PIG
P40129	HEM3_DICCH
P40765	COPA_CANLF
P40782	CYPR1_CYNCA
P41055	RECA_STRCT
P41228	KDM5C_CRIGR
P41264	GP_PUUMB
P41267	NCAP_PUUMB
P41386	TBB_HALDI
P41564	IDH3G_MACFA
P41566	IDH3G_PIG
P41574	6PGD_PSEVU
P41575	6PGD_RAOPL
P41577	6PGD_RAOTE
P41578	6PGD_SHIBO
P41579	6PGD_SHIDY
P41580	6PGD_SHISO
P41581	6PGD_CITAM
P41582	6PGD_CITKO
P41583	6PGD_CITFR
P41982	SODM_RABIT
P42015	PTG3C_GEOSE
P42048	PSAF_CUCSA
P42074	RPOC1_FISMU
P42075	RPOC1_PROHO
P42077	RPOC1_PROMD
P42078	RPOC1_PROSC
P42122	LDHB_FUNPA
P42155	CASK_BISBO
P42215	KPSU1_ECOLX
P42258	HTR2_HALVA
P42358	HUTI_STRGN
P42365	TPX_STREE
P42467	ATPB_PEPNI
P42509	GPH_PSEPU
P42584	LOX10_HELTR
P42688	SRK2_SPOLA
P42689	SRK3_SPOLA
P42691	END4_YEREN
P42706	TPO_PIG
P42709	VDH_STRAM
P42739	UBIQP_ACEPE
P42788	CBPZ_SIMVI
P42897	ENO_ALLMI
P42992	NEUV_SCLRE
P43050	TYPH_METHO
P43217	NLT11_PARJU
P43222	RBL_ACRAU
P43283	TRPB1_MAIZE
P43318	PA2_RHONO
P43395	ATPBM_ACTDE
P43417	KAD_STRSC
P43504	NIR_LEPMC
P43691	GATA4_CHICK
P45415	DAPB_KLEPN
P45456	ACEA1_SOYBN
P45457	ACEA2_SOYBN
P45521	ACT_PROCL
P45602	GALE_KLEPN
P45630	KAX27_CENLI
P45668	SCX2_HOTTA
P45735	PALY_VITVI
P45749	CCA_AERHY
P46155	TOP1_KLEAE
P46207	SYI_AQUPY
P46212	PDXJ_AQUPY
P46230	MUTY_AERHY
P46380	AROQ_AMYME
P46434	GST1_ONCVO
P46479	G6PI_CALFI
P46513	CAH2_FLALI
P46523	CLPA_BRANA
P46791	RS2_CRIGR
P46796	G3P_BORHE
P46804	SPD2_TRICX
P46865	KINL_LEICH
P46874	KLP2_BOMMO
P47237	PAX6_CHICK
P47721	TPIS_MYCPI
P47839	RS7_SALSA
P47921	NDK_SOLLC
P47981	NADR_KLEPN
P48028	CYSM_PSESY
P48063	GCH1_BACPU
P48072	RBL_EUGMY
P48073	RBL_EUGPI
P48074	RBL_EUGST
P48075	RBL_EUGVI
P48393	CHSA_IPOCO
P48394	CHSB_IPOCO
P48395	CHSA_IPONI
P48396	CHSB_IPONI
P48399	CHSC_IPOPU
P48400	CHSA_IPOPL
P48401	CHSA_IPOTF
P48402	CHSB_IPOTF
P48403	CHSA_IPOTR
P48404	CHSB_IPOTR
P48438	GSTF_BRAOT
P48492	TPIS_GRAGA
P48493	TPIS_LACSA
P48520	CYB_ABROL
P48618	FAD3C_BRANA
P48671	VIM1_CARAU
P48672	VIM2_CARAU
P48687	RBL_CALSH
P48691	RBL_CHOCR
P48692	RBL_HAPHI
P49114	SODM_CAVPO
P49208	RK1_PEA
P49218	MTR1A_RAT
P49277	DERP6_DERPT
P49315	CATA1_NICPL
P49342	ICAL_CHLAE
P49360	GCSH_FLAPU
P49390	CYB_BRANA
P49612	METK1_PEA
P49801	RGS6_RAT
P49807	RGS11_RAT
P49818	CH60_CANLF
P49823	ODPA_CANLF
P49870	HR38_BOMMO
P49974	KAD_STRLI
P50044	URE23_HELMU
P50045	URE1_HELMU
P50046	URE1_PHODD
P50060	SODM3_LEPBY
P50180	LEU3_NEILA
P50181	LEUD_NEILA
P50212	ISL2B_ONCTS
P50353	NODB_BRASN
P50434	GLYA_CORS1
P50657	COX3_ANAPL
P50661	COX2_CALGO
P50664	NU4M_MACFA
P50665	NU5M_MACFA
P50671	COX1_CHORO
P50706	DEFA8_MOUSE
P50709	DFA11_MOUSE
P50712	DFA14_MOUSE
P50923	ALF2_RHOCA
P51006	PAPO3_XENLA
P51047	MR1AL_DANRE
P51076	CHSY_FRAAN
P51079	CHS6_MEDSA
P51080	CHS7_MEDSA
P51086	CHS4_TRISU
P51109	DFRA_MEDSA
P51120	GLN1B_TRITH
P51453	RELX_CAVPO
P51454	REL1_PANTR
P51462	IGF1_COTJA
P51463	INS_SELRF
P51596	GCH1_ONCMY
P51597	GCH1_EUGGR
P51598	GCH1_MUCPU
P51600	GCH1_PHYBL
P51605	NIFD_METIV
P51750	RCEL_PARPM
P51751	RCEM_PARPM
P51783	HXA9_CAVPO
P51845	PDC1_TOBAC
P51851	PDC2_PEA
P51889	PCP_ALECO
P51894	VE1_CRPVW
P51898	NU4M_ANOAR
P51899	NU5M_ANOAR
P51941	CYB_DROSU
P52087	UVRA_PAULE
P52201	PUR8_SPICI
P52206	GNA11_CANLF
P52239	IOVO_BALPA
P52241	IOVO_AEPAR
P52242	IOVO_HAEME
P52243	IOVO_CORAL
P52244	IOVO_COLMD
P52245	IOVO_CROCS
P52246	IOVO_GUIGU
P52248	IOVO_NOTPE
P52249	IOVO_OPIHO
P52250	IOVO_POLNP
P52251	IOVO_RHYFU
P52253	IOVO_SCYNO
P52254	IOVO_TINMA
P52256	IOVO_TURME
P52258	IOVO_AFRCO
P52259	IOVO_BAMTH
P52260	IOVO_GUTPU
P52261	IOVO_LOPBU
P52262	IOVO_LOPLE
P52263	IOVO_PAVMU
P52264	IOVO_PODST
P52265	IOVO_CARPF
P52266	IOVO_GALAS
P52267	IOVO_GALVA
P52268	IOVO_HALAL
P52269	IOVO_SYRMI
P52336	NIFH_NOSSN
P52337	NIFD_NOSCO
P52396	E13I_TOBAC
P52397	E13J_TOBAC
P52400	E131_SOLTU
P52402	E133_SOLTU
P52419	PUR1_VIGAC
P52421	PUR2_VIGUN
P52571	REHY_BROSE
P52900	ODPA_SMIMA
P52929	SP0A_BREPA
P52931	SP0A_NIACI
P52932	SP0A_PRIMG
P52933	SP0A_BACPU
P53398	KAD_STRGR
P53410	ISL2_CHICK
P53417	NODC_BRAEL
P53459	ACT6_DIBDE
P53491	ACT_ACEPE
P53643	SODM_MYCCE
P54008	NAT10_ACHAM
P54084	RNR_ACIFR
P54153	MSRA_SOLLC
P54247	ACHX_ONCVO
P54248	ACHA_CRORS
P54249	ACHA_ERICO
P54251	ACHA_HERIC
P54407	SODC_DROBS
P54410	TCPH_TETTH
P54613	2AAB_PIG
P54836	IDH3A_CANLF
P55026	TYRO_PELSI
P55070	G3P_LACDT
P55071	G3P_AMAMU
P55134	TRMA_NEIGO
P55195	PUR6_VIGAC
P55247	GON1_MACMU
P55275	TPIS_HELVI
P55738	CCAC_AMPCA
P55747	CBP21_HORVU
P55748	CBP22_HORVU
P55793	GRDB_GOTPU
P55820	SNP25_RABIT
P55879	GLI2_CHICK
P55901	PTEB_AERHY
P55932	ETFD_PARDE
P55941	CRG4_XENLA
P55964	KPYG_RICCO
P55968	PO4F1_CHICK
P56151	CY550_APHFL
P56187	COAE_CORGT
P56210	RL11_GEOSE
P56265	NIFB_KLEOX
P56527	APHA_PROMI
P56532	GLB_DICDE
P56578	MALF3_MALFU
P56599	GAL1_CANMA
P56600	GAL10_CANMA
P56625	LEC_VICVI
P56629	CYB_ASPFL
P56630	CYB_ASPFM
P56631	CYB_ASPTE
P56670	MAZ_MESAU
P57690	DMRT1_TRASC
P57770	AKA10_PIG
P57999	ZAN_RABIT
P58020	CD59_SHEEP
P58101	COAE_CORAM
P58290	SIGA_LACLC
P58305	TXGRX_BUNCN
P58387	PSAB_PROHO
P58689	21DD_HETMG
P58690	22DD_HETMG
P58763	CKX_WHEAT
P58864	STAR_SALAL
P58909	LECA_DIOVO
P58963	DPO4_ESCFE
P59066	PA2_AUSSU
P59072	3S331_PSETE
P59073	3S332_PSETE
P59677	CLH1_CHEAL
P59678	CLH2_CHEAL
P59760	GLYL_BOVIN
P59761	LGEN_BOVIN
P60193	RNZN_WHEAT
P60207	CM3A_CONSE
P60235	3SI13_DENAN
P60236	3SI14_DENAN
P60316	HOOK3_BOVIN
P60623	CRVP_TRIST
P61094	SFIF_SEGFL
P61246	RS3A_FELCA
P62279	RS13_PIG
P62285	ASPM_BOVIN
P62288	ASPM_FELCA
P62297	ASPM_SHEEP
P62336	IOVO_CASBE
P62337	IOVO_CASCA
P62376	3S12_HYDCY
P62756	IATR_CAPHI
P62757	IATR_SHEEP
P62972	UBIQP_XENLA
P63181	CBLN1_PIG
P67804	GSTT1_DROMA
P67887	IOVO_CHACH
P67888	IOVO_CHATO
P67889	IOVO_DENAR
P67890	IOVO_DENAC
P67891	IOVO_DENAU
P67892	IOVO_DENBI
P67893	IOVO_LOPDI
P67894	IOVO_LOPIG
P67895	IOVO_PENJC
P67896	IOVO_PENSU
P67940	IOVO_LEUAL
P67941	IOVO_PYGAD
P67942	IOVO_RHEAM
P67943	IOVO_RHEPE
P67944	IOVO_TYMCU
P67945	IOVO_CENUR
P67946	IOVO_TRABL
P67947	IOVO_TRACA
P67948	IOVO_TRASA
P67949	IOVO_TRATE
P67950	IOVO_LOPIM
P67951	IOVO_CROAU
P67952	IOVO_CROMA
P67953	IOVO_LOPED
P67954	IOVO_LOPNY
P67955	IOVO_LOPSW
